E_over_gap,f_near_gap,f_high_energy,f_FD
2.264591439688716,2.947736468012817e-123,1.4643787089227933e-78,0.0003484285056736966
2.2684824902723735,3.7972039781074e-124,2.1056167162841733e-78,0.00034369610379657967
2.272373540856031,4.855032256270433e-125,3.0265011982014805e-78,0.00033902795622636235
2.2762645914396886,6.161312430764565e-126,4.348485208645328e-78,0.0003344231911366979
2.280155642023346,7.76081379435038e-127,6.24555102327226e-78,0.00032988094851463354
2.2840466926070038,9.702735999815415e-128,8.966834225004707e-78,0.0003254003800009683
2.2879377431906613,1.2040210669672068e-128,1.2868950708779397e-77,0.00032098064873275367
2.291828793774319,1.482951257344349e-129,1.846217021206467e-77,0.0003166209291879088
2.2957198443579765,1.8128947315749676e-130,2.6476341882362265e-77,0.0003123204070319297
2.299610894941634,2.1997393148589933e-131,3.795498522520342e-77,0.00030807827896665705
2.3035019455252916,2.6492489225819473e-132,5.43895279514693e-77,0.00030389375258107874
2.307392996108949,3.1668481215386427e-133,7.791074711935523e-77,0.0002997660462041392
2.311284046692607,3.75737571824862e-134,1.115616849664635e-76,0.00029569438875952847
2.3151750972762644,4.4248131174601185e-135,1.5968656448470943e-76,0.00029167801962242594
2.319066147859922,5.171995770630199e-136,2.284847962098024e-76,0.0002877161884781711
2.3229571984435795,6.000318572701567e-137,3.2679985283250024e-76,0.00028380815518283634
