time,amplitude,gamma,temperature,total_energy,field_work,heat_work,energy_residual,incorrect_residual_without_field_work
0.86875,0.75475,0.12936468254047218,0.1729076940366983,-0.26244545689577575,0.02253704922671986,0.034750000000000024,-9.141298829007383e-14,0.02253704922662845
0.875,0.755,0.1294235584120969,0.17325401515614688,-0.2621783629499226,0.022554143172573378,0.035000000000000024,-9.175993298526919e-14,0.022554143172481618
0.8812500000000001,0.75525,0.12947959837992135,0.1735996424314187,-0.26191406374121295,0.022568442381283332,0.035250000000000024,-9.208606099875283e-14,0.022568442381191246
0.8875000000000001,0.7555,0.12953279704269677,0.17394459131741097,-0.26165256629360156,0.0225799398288951,0.035500000000000025,-9.246076126956382e-14,0.022579939828802638
0.89375,0.7557499999999999,0.12958314927302528,0.17428887693574585,-0.2613938773642321,0.022588628758264936,0.035750000000000025,-9.2821583752567e-14,0.022588628758172115
0.9,0.756,0.12963065021785414,0.17463251408212035,-0.2611380034427997,0.022594502679697752,0.036000000000000025,-9.324485628070533e-14,0.022594502679604507
0.90625,0.75625,0.12967529529894345,0.17497551723341145,-0.2608849507509329,0.02259755537156487,0.036250000000000025,-9.354322871857335e-14,0.022597555371471324
0.9125000000000001,0.7565,0.12971708021330733,0.17531790055455018,-0.26063472524159637,0.02259778088090179,0.036500000000000025,-9.395956235280778e-14,0.022597780880807834
0.9187500000000001,0.75675,0.1297560009336288,0.17565967790517692,-0.26038733259851254,0.022595173523985834,0.036750000000000026,-9.418160695773281e-14,0.022595173523891655
0.925,0.757,0.1297920537086478,0.17600086284608568,-0.26014277823560505,0.022589727886893732,0.037000000000000026,-9.458406280415943e-14,0.022589727886799145
0.93125,0.75725,0.12982523506352284,0.1763414686454658,-0.25990106729645995,0.022581438826039035,0.037250000000000026,-9.479222962127665e-14,0.022581438825944246
0.9375,0.7575,0.1298555418001659,0.1766815082849488,-0.2596622046538101,0.02257030146868934,0.037500000000000026,-9.526407440674234e-14,0.022570301468594074
0.9437500000000001,0.7577499999999999,0.1298829709975506,0.17702099446546785,-0.2594261949090364,0.022556311213463312,0.03775000000000003,-9.5513874587283e-14,0.022556311213367798
0.9500000000000001,0.758,0.12990752001199385,0.17735993961293745,-0.25919304239169255,0.02253946373080742,0.03800000000000003,-9.577755255563147e-14,0.022539463730711647
0.95625,0.75825,0.12992918647741047,0.1776983558837597,-0.25896275115904793,0.022519754963452376,0.03825000000000003,-9.611061946301902e-14,0.022519754963356266
0.9625,0.7585,0.12994796830554148,0.178036255170164,-0.2587353249956514,0.022497181126849234,0.03850000000000003,-9.641593079479094e-14,0.022497181126752815
0.96875,0.7587499999999999,0.12996386368615517,0.17837364910538672,-0.2585107674129159,0.022471738709585094,0.03875000000000003,-9.679063106560193e-14,0.0224717387094883
0.9750000000000001,0.759,0.1299768710872217,0.1787105490686963,-0.2582890816487229,0.02244342447377838,0.03900000000000003,-9.706818682175822e-14,0.022443424473681313
0.9812500000000001,0.75925,0.12998698925506064,0.17904696619027005,-0.2580702706670478,0.022412235455453663,0.03925000000000003,-9.726247585106762e-14,0.0224122354553564
0.9875,0.7595,0.12999421721446194,0.17938291135592802,-0.25785433715760586,0.02237816896489595,0.03950000000000003,-9.761635944016689e-14,0.022378168964798335
0.99375,0.7597499999999999,0.12999855426877985,0.17971839521172897,-0.25764128353551763,0.02234122258698444,0.03975000000000003,-9.787309851461146e-14,0.022341222586886568
1.0,0.76,0.13,0.18005342816843406,-0.2574311119409966,0.022301394181505674,0.04000000000000003,-9.808126533172867e-14,0.022301394181407592
1.00625,0.76025,0.12999855426877985,0.1803880204058423,-0.25722382423905643,0.022258681883446055,0.04025000000000003,-9.828943214884589e-14,0.022258681883347765
