nu_THz,alpha2F,phdos_as_supplied,cumulative_modes
4.065549999999999997e-01,6.998918000000000528e-79,4.696002999999999972e-05,6.364009222139115174e-06
4.081940000000000013e-01,8.608649000000000552e-79,4.733950000000000305e-05,6.441287686974115067e-06
4.098330000000000028e-01,1.021838000000000058e-78,4.772049999999999822e-05,6.519189356974115119e-06
4.102050999999999892e-01,1.058384000000000052e-78,4.780729999999999881e-05,6.536962304164114220e-06
4.114729999999999777e-01,2.761115000000000183e-78,4.810302999999999877e-05,6.597764657867613915e-06
4.131119999999999792e-01,4.962221000000000173e-78,4.848707999999999724e-05,6.676920253012614081e-06
4.147509999999999808e-01,7.163327000000000164e-78,4.887267000000000179e-05,6.756706568137614202e-06
4.163910000000000111e-01,9.365774999999999838e-78,4.925977999999999748e-05,6.837175177137615329e-06
4.180300000000000127e-01,1.156687999999999972e-77,4.964840999999999786e-05,6.918230438842615437e-06
4.196690000000000142e-01,1.376799000000000015e-77,5.003856999999999684e-05,6.999923918952615857e-06
4.202100999999999753e-01,1.449466999999999909e-77,5.016780999999999834e-05,7.027034755061613801e-06
4.213089999999999891e-01,3.427330000000000010e-77,5.043026000000000122e-05,7.082308364623114913e-06
4.229479999999999906e-01,6.377311000000000007e-77,5.082347999999999743e-05,7.165285804553114625e-06
4.245869999999999922e-01,9.327291000000000276e-77,5.121821999999999833e-05,7.248908977703114445e-06
4.262270000000000225e-01,1.227906999999999941e-76,5.161449999999999854e-05,7.333231808103115801e-06
4.278660000000000241e-01,1.522905000000000045e-76,5.201229000000000274e-05,7.418153962508115632e-06
4.295050000000000257e-01,1.817902999999999995e-76,5.241161999999999948e-05,7.503729356753115647e-06
4.302151000000000169e-01,1.945712999999999975e-76,5.258518999999999856e-05,7.541008474143614776e-06
4.311450000000000005e-01,4.144288000000000160e-76,5.281247000000000090e-05,7.590013116160614284e-06
4.327840000000000020e-01,8.019429999999999875e-76,5.321485000000000093e-05,7.676902504900613616e-06
4.344230000000000036e-01,1.189457000000000090e-75,5.361875999999999958e-05,7.764452648295612928e-06
4.360629999999999784e-01,1.577207999999999936e-75,5.402419000000000291e-05,7.852719867295612351e-06
4.377019999999999800e-01,1.964721999999999915e-75,5.443114999999999808e-05,7.941599018425611980e-06
4.393409999999999815e-01,2.352235999999999895e-75,5.483963999999999863e-05,8.031146430830612512e-06
4.402201000000000031e-01,2.560086999999999764e-75,5.505941999999999808e-05,8.079452562653613792e-06
4.409810000000000119e-01,4.876354999999999559e-75,5.524964999999999710e-05,8.121419648335115020e-06
4.426200000000000134e-01,9.865728999999999469e-75,5.566119000000000096e-05,8.212311081715114328e-06
4.442590000000000150e-01,1.485509999999999987e-74,5.607425999999999665e-05,8.303878282990114615e-06
4.458989999999999898e-01,1.984752000000000035e-74,5.648885999999999773e-05,8.396180041390113825e-06
4.475379999999999914e-01,2.483688999999999895e-74,5.690497999999999672e-05,8.489106293270114173e-06
4.491769999999999929e-01,2.982626999999999984e-74,5.732263000000000110e-05,8.582715819665113883e-06
4.502250999999999892e-01,3.301688000000000050e-74,5.759051999999999829e-05,8.642936055922614442e-06
4.508170000000000233e-01,5.575497999999999948e-74,5.774180999999999731e-05,8.677068658986116523e-06
4.524560000000000248e-01,1.187191999999999997e-73,5.816250999999999821e-05,8.772052249226116447e-06
4.540950000000000264e-01,1.816834999999999947e-73,5.858473999999999773e-05,8.867726620601115809e-06
4.557350000000000012e-01,2.446860999999999843e-73,5.900850000000000263e-05,8.964153077401114584e-06
4.573740000000000028e-01,3.076502999999999957e-73,5.943378999999999936e-05,9.061216534056114032e-06
4.590130000000000043e-01,3.706145999999999749e-73,5.986060000000000079e-05,9.158978286661114407e-06
4.602300999999999753e-01,4.173715999999999995e-73,6.017848999999999920e-05,9.232028074880613421e-06
4.606529999999999792e-01,6.183152999999999486e-73,6.028894000000000082e-05,9.257500912954113806e-06
4.622919999999999807e-01,1.397123999999999995e-72,6.071879999999999877e-05,9.356666755884114701e-06
4.639309999999999823e-01,2.175933999999999875e-72,6.115019999999999603e-05,9.456538401384114906e-06
4.655710000000000126e-01,2.955217999999999777e-72,6.158312000000000475e-05,9.557179723784117015e-06
4.672100000000000142e-01,3.734027000000000229e-72,6.201756999999999854e-05,9.658470489239117331e-06
4.688490000000000157e-01,4.512836000000000179e-72,6.245354000000000378e-05,9.760474563884117034e-06
4.702351000000000170e-01,5.171482999999999691e-72,6.282330999999999940e-05,9.847297684776616772e-06
4.704889999999999906e-01,6.634032999999999785e-72,6.289103999999999409e-05,9.863257121509115788e-06
4.721279999999999921e-01,1.607588000000000023e-71,6.333006999999999656e-05,9.966695321154116034e-06
4.737669999999999937e-01,2.551772999999999821e-71,6.377062999999999764e-05,1.007085434480411546e-05
4.754070000000000240e-01,3.496534000000000147e-71,6.421270999999999663e-05,1.017580068360411670e-05
4.770460000000000256e-01,4.440717999999999763e-71,6.465631999999999424e-05,1.028140885368911654e-05
4.786850000000000271e-01,5.384902999999999761e-71,6.510146000000000400e-05,1.038774535439911734e-05
4.802401000000000031e-01,6.280766999999999962e-71,6.552499999999999351e-05,1.048931395837211652e-05
4.803250000000000020e-01,6.861795000000000136e-71,6.554811999999999813e-05,1.049487801231611646e-05
4.819640000000000035e-01,1.808124000000000115e-70,6.599631000000000442e-05,1.060267867270111614e-05
4.836030000000000051e-01,2.930067999999999986e-70,6.644602999999999577e-05,1.071121517033111684e-05
4.852429999999999799e-01,4.052696999999999728e-70,6.689726999999999859e-05,1.082055667633111468e-05
4.868819999999999815e-01,5.174642000000000061e-70,6.735005000000000071e-05,1.093057235507111412e-05
4.885209999999999830e-01,6.296586000000000253e-70,6.780435000000000075e-05,1.104133138587111440e-05
4.901610000000000134e-01,7.419214999999999995e-70,6.826016999999999870e-05,1.115290429227111607e-05
4.902450999999999892e-01,7.476799000000000570e-70,6.828365000000000140e-05,1.115864595990211523e-05
4.918000000000000149e-01,1.987305999999999878e-69,6.871751999999999526e-05,1.126515751951861615e-05
4.934390000000000165e-01,3.294000000000000227e-69,6.917640000000000399e-05,1.137816158695861679e-05
4.950789999999999913e-01,4.601489999999999968e-69,6.963680999999999777e-05,1.149198841915861440e-05
4.967179999999999929e-01,5.908182999999999661e-69,7.009875000000000372e-05,1.160650171057861522e-05
4.983569999999999944e-01,7.214876000000000383e-69,7.056220999999999403e-05,1.172177336729861532e-05
4.999970000000000248e-01,8.522367000000000008e-69,7.102719999999999650e-05,1.183787668349861696e-05
5.002501000000000309e-01,8.724171000000000507e-69,7.109924999999999524e-05,1.185586278574611772e-05
5.016359999999999708e-01,2.133689000000000188e-68,7.149370999999999688e-05,1.195467257737811383e-05
5.032750000000000279e-01,3.625326999999999951e-68,7.196175999999999658e-05,1.207223433504311731e-05
5.049150000000000027e-01,5.117875000000000222e-68,7.243132999999999419e-05,1.219063666884311567e-05
5.065539999999999488e-01,6.609514000000000281e-68,7.290242000000000326e-05,1.230973767696811116e-05
5.081940000000000346e-01,8.102062000000000552e-68,7.337504999999999809e-05,1.242968520236811721e-05
5.098329999999999806e-01,9.593700000000000315e-68,7.384920000000000438e-05,1.255033547524311368e-05
5.102550999999999615e-01,9.977873999999999883e-68,7.397170999999999586e-05,1.258153307829861265e-05
5.114720000000000377e-01,2.236887999999999954e-67,7.432486999999999503e-05,1.267176413239961772e-05
5.131120000000000125e-01,3.906846000000000125e-67,7.480207999999999855e-05,1.279404823139961571e-05
5.147509999999999586e-01,5.575784999999999852e-67,7.528080999999999998e-05,1.291704115975461241e-05
5.163900000000000157e-01,7.244723999999999579e-67,7.576107000000000002e-05,1.304081998041461648e-05
5.180299999999999905e-01,8.914681999999999750e-67,7.624285999999999867e-05,1.316546320301461388e-05
5.196690000000000476e-01,1.058362000000000017e-66,7.672616999999999523e-05,1.329082132309961894e-05
5.202601000000000031e-01,1.118555000000000043e-66,7.690104000000000395e-05,1.333622584501511609e-05
5.213079999999999936e-01,2.288680999999999945e-66,7.721101000000000396e-05,1.341697285361261502e-05
5.229479999999999684e-01,4.120021999999999884e-66,7.769737999999999775e-05,1.354399773341261302e-05
5.245870000000000255e-01,5.950246000000000191e-66,7.818527000000000300e-05,1.367174356508761821e-05
5.262259999999999716e-01,7.780470000000000498e-66,7.867468999999999331e-05,1.380029030230761400e-05
5.278659999999999464e-01,9.611811000000000964e-66,7.916563999999999578e-05,1.392971937290761209e-05
5.295050000000000034e-01,1.144203000000000039e-65,7.965811999999999687e-05,1.405987544422761736e-05
5.302651000000000447e-01,1.229085000000000011e-65,7.988723000000000525e-05,1.412051065449512004e-05
5.311439999999999495e-01,2.283954999999999921e-65,8.015211999999999587e-05,1.419083994685261193e-05
5.327840000000000353e-01,4.252380999999999920e-65,8.064764999999999347e-05,1.432269575825261928e-05
5.344229999999999814e-01,6.219606999999999616e-65,8.114471000000000325e-05,1.445528459727261442e-05
5.360620000000000385e-01,8.186833000000000155e-65,8.164328999999999738e-05,1.458868936327261865e-05
5.377020000000000133e-01,1.015525999999999991e-64,8.214340000000000367e-05,1.472299444907261612e-05
5.393409999999999593e-01,1.212248000000000023e-64,8.264503999999999503e-05,1.485803857565261151e-05
5.402700999999999754e-01,1.323769000000000081e-64,8.293027999999999977e-05,1.493495659055861275e-05
5.409800000000000164e-01,2.221376999999999832e-64,8.314820999999999855e-05,1.499390615058411667e-05
5.426199999999999912e-01,4.295120000000000218e-64,8.365289999999999998e-05,1.513068306078411512e-05
5.442590000000000483e-01,6.367597999999999675e-64,8.415912000000000002e-05,1.526820501117412060e-05
5.458979999999999944e-01,8.440076000000000482e-64,8.466685999999999798e-05,1.540655790178411500e-05
5.475379999999999692e-01,1.051381999999999936e-63,8.517613999999999524e-05,1.554582916178411163e-05
5.491770000000000262e-01,1.258629999999999984e-63,8.568694000000000397e-05,1.568585145584411726e-05
5.502751000000000170e-01,1.397487000000000125e-63,8.603020000000000177e-05,1.578013275156111509e-05
5.508159999999999723e-01,2.103672000000000018e-63,8.619925999999999706e-05,1.582671220901811057e-05
5.524559999999999471e-01,4.244964999999999948e-63,8.671312000000000301e-05,1.596850036061810886e-05
5.540950000000000042e-01,6.384950999999999747e-63,8.822793000000000486e-05,1.611186455109311233e-05
5.557339999999999502e-01,8.524938000000000195e-63,8.975959000000000639e-05,1.625772532373310602e-05
5.573740000000000361e-01,1.066622999999999894e-62,9.128635000000000395e-05,1.640618299453311288e-05
5.590129999999999821e-01,1.280622000000000079e-62,9.280819999999999684e-05,1.655704847825810780e-05
5.602800999999999476e-01,1.446067999999999947e-62,9.398098000000000563e-05,1.667538876324710454e-05
5.606520000000000392e-01,1.937448000000000102e-62,9.432514999999999932e-05,1.671040428812061454e-05
5.622920000000000140e-01,4.104561999999999674e-62,9.583718999999999712e-05,1.686633740692061061e-05
5.639309999999999601e-01,6.270354000000000387e-62,9.734433000000000452e-05,1.702464966256060660e-05
5.655700000000000172e-01,8.436147000000000777e-62,9.884656999999999439e-05,1.718542810511061193e-05
5.672099999999999920e-01,1.060326000000000067e-61,1.003439000000000067e-04,1.734876429051061060e-05
5.688490000000000490e-01,1.276905000000000030e-61,1.018362999999999994e-04,1.751445096441061551e-05
5.702850999999999893e-01,1.466678999999999998e-61,1.031396999999999978e-04,1.766163398121061044e-05
5.704879999999999951e-01,1.732578999999999857e-61,1.033238000000000017e-04,1.768257970328560984e-05
5.721279999999999699e-01,3.882250000000000003e-61,1.048064999999999934e-04,1.785324654928560574e-05
5.737670000000000270e-01,6.030610000000000162e-61,1.062842000000000013e-04,1.802623537793561078e-05
5.754059999999999730e-01,8.178969999999999630e-61,1.077570000000000052e-04,1.820164214133560611e-05
5.770459999999999479e-01,1.032864000000000044e-60,1.092249000000000052e-04,1.837956729933560486e-05
5.786850000000000049e-01,1.247700000000000060e-60,1.106879000000000012e-04,1.855978583893561082e-05
5.802901000000000309e-01,1.458097999999999880e-60,1.121159000000000017e-04,1.873859702862561288e-05
5.803239999999999510e-01,1.501243000000000094e-60,1.121460000000000067e-04,1.874239826783060482e-05
5.819640000000000368e-01,3.591241000000000182e-60,1.135991999999999948e-04,1.892750933183061460e-05
5.836029999999999829e-01,5.679963999999999805e-60,1.150475000000000060e-04,1.911488530248060987e-05
5.852420000000000400e-01,7.768686999999999980e-60,1.164908000000000062e-04,1.930463093933061761e-05
5.868820000000000148e-01,9.858684999999999792e-60,1.179292999999999959e-04,1.949685542133061349e-05
5.885209999999999608e-01,1.194741000000000071e-59,1.193628999999999952e-04,1.969131637923060563e-05
5.901600000000000179e-01,1.403613000000000033e-59,1.207916000000000041e-04,1.988812299198061372e-05
5.902950999999999615e-01,1.420836000000000039e-59,1.209088999999999970e-04,1.990444986075560547e-05
5.917999999999999927e-01,3.248318000000000203e-59,1.222153000000000020e-04,2.008738866504560850e-05
5.934390000000000498e-01,5.238708000000000232e-59,1.236342000000000029e-04,2.028886233029561639e-05
5.950779999999999959e-01,7.229096999999999782e-59,1.250481000000000064e-04,2.049265747514560868e-05
5.967179999999999707e-01,9.220700999999999623e-59,1.264571999999999994e-04,2.069889182114560583e-05
5.983570000000000277e-01,1.121109000000000006e-58,1.278612999999999950e-04,2.090730583189561389e-05
5.999959999999999738e-01,1.320147999999999920e-58,1.292606000000000072e-04,2.111801722894560588e-05
6.003001999999999505e-01,1.357084000000000081e-58,1.295191999999999915e-04,2.115737763652560411e-05
6.016359999999999486e-01,2.872237000000000129e-58,1.306548999999999948e-04,2.133114791791560351e-05
6.032750000000000057e-01,4.731230999999999960e-58,1.320443999999999991e-04,2.154642999426561030e-05
6.049139999999999517e-01,6.590224999999999791e-58,1.334289000000000059e-04,2.176398536361560392e-05
6.065540000000000376e-01,8.450353000000000365e-58,1.348084999999999952e-04,2.198394003161561398e-05
6.081929999999999836e-01,1.030935000000000057e-57,1.361831999999999941e-04,2.220601772976560674e-05
6.098320000000000407e-01,1.216833999999999990e-57,1.375531000000000095e-04,2.243034462761561295e-05
6.103051999999999921e-01,1.270499999999999977e-57,1.379468000000000122e-04,2.249552790395560660e-05
6.114720000000000155e-01,2.482032000000000105e-57,1.389180000000000005e-04,2.265705082827560951e-05
6.131109999999999616e-01,4.183798000000000112e-57,1.402780000000000010e-04,2.288585195027560091e-05
6.147500000000000187e-01,5.885565000000000245e-57,1.416331000000000111e-04,2.311687809672560809e-05
6.163899999999999935e-01,7.588369000000000274e-57,1.429833000000000037e-04,2.335026354472560545e-05
6.180290000000000505e-01,9.290135000000000281e-57,1.443286000000000059e-04,2.358571564677561323e-05
6.196679999999999966e-01,1.099190000000000073e-56,1.456689999999999905e-04,2.382336867997560581e-05
6.203102000000000338e-01,1.165865000000000087e-56,1.461919000000000055e-04,2.391708521496561251e-05
6.213079999999999714e-01,2.095446000000000040e-56,1.470045000000000119e-04,2.406336089892560214e-05
6.229470000000000285e-01,3.622320999999999828e-56,1.483350000000000087e-04,2.430539161917561071e-05
6.245859999999999745e-01,5.149195000000000058e-56,1.496606999999999950e-04,2.454959909532560303e-05
6.262259999999999494e-01,6.677001000000000370e-56,1.509814999999999909e-04,2.479612569932560011e-05
6.278650000000000064e-01,8.203876000000000611e-56,1.522973999999999964e-04,2.504466275787560803e-05
6.295039999999999525e-01,9.730749999999999482e-56,1.536083000000000045e-04,2.529535247902559922e-05
6.303151999999999644e-01,1.048641999999999943e-55,1.542543000000000115e-04,2.542022154958559991e-05
6.311440000000000383e-01,1.727658999999999834e-55,1.549144000000000020e-04,2.554834105886561124e-05
6.327829999999999844e-01,3.070386000000000075e-55,1.562155000000000021e-04,2.580331201191560236e-05
