delta_over_Delta0,r_over_ell0,a_over_kBTc,q_delta_ell0,force_dimensionless,energy_excess_density,current_moment_dimensionless
0.05,7.187202421996289e-05,0.0001267734061157891,0.028748748676795874,-3.849413274052703e-05,6.407174806018088,0.0003512499883004463
0.05,7.257371975977161e-05,0.00012801111069267313,0.02902942511816705,-3.878639411531569e-05,6.407174804647565,0.0003546792857376292
0.05,7.328226604068485e-05,0.00012926089913363966,0.029312841803787716,-3.907905109213386e-05,6.407174803250221,0.0003581420638328755
0.05,7.399772994734259e-05,0.00013052288941495731,0.02959902548597308,-3.937203551825947e-05,6.407174801825531,0.0003616386494620067
0.05,7.472017901738839e-05,0.00013179720066471253,0.02988800317819424,-3.9665276479143826e-05,6.407174800372966,0.0003651693726921757
0.05,7.544968144784377e-05,0.0001330839531740531,0.03017980215762655,-3.995870021109551e-05,6.407174798891976,0.00036873456681301873
0.05,7.618630610154646e-05,0.00013438326840854457,0.030474449967723628,-4.025223001140844e-05,6.407174797382009,0.0003723345683681213
0.05,7.693012251365063e-05,0.00013569526901963566,0.030771974420815907,-4.0545786145861685e-05,6.407174795842502,0.0003759697171867844
0.05,7.768120089819088e-05,0.0001370200788562366,0.03107240360073489,-4.08392857535194e-05,6.4071747942728745,0.00037964035641610555
0.05,7.843961215471017e-05,0.00013835782297640965,0.031375765865462646,-4.113264274875167e-05,6.407174792672542,0.0003833468325533681
0.05,7.920542787495236e-05,0.0001397086276591742,0.03168208984980745,-4.1425767720407765e-05,6.407174791040904,0.0003870894954787513
0.05,7.997872034962095e-05,0.00014107262041642817,0.03199140446810552,-4.171856782805253e-05,6.407174789377352,0.0003908686984883594
0.05,8.075956257520211e-05,0.00014244993000498305,0.03230373891694866,-4.201094669518923e-05,6.407174787681263,0.0003946847983275675
0.05,8.154802826085596e-05,0.00014384068643871927,0.03261912267793908,-4.2302804299389984e-05,6.407174785952001,0.0003985381552247005
0.05,8.234419183537436e-05,0.00014524502100085888,0.03293758552047071,-4.259403685923953e-05,6.407174784188921,0.00040242913292503696
0.05,8.314812845420674e-05,0.00014666306625635818,0.03325915750453772,-4.288453671800956e-05,6.407174782391365,0.0004063580987251445
0.05,8.395991400655459e-05,0.00014809495606442168,0.03358386898357059,-4.317419222397715e-05,6.407174780558657,0.000410325423507553
0.05,8.47796251225351e-05,0.00014954082559113767,0.03391175060729947,-4.3462887607286355e-05,6.407174778690117,0.0004143314817757637
0.05,8.56073391804147e-05,0.0001510008113222374,0.03424283332464577,-4.375050285326555e-05,6.407174776785042,0.0004183766516896001
0.05,8.644313431391401e-05,0.00015247505107598015,0.03457714838664204,-4.4036913572101815e-05,6.407174774842726,0.00042246131510090967
0.05,8.728708941958241e-05,0.00015396368401616087,0.034914727349379726,-4.432199086477061e-05,6.407174772862438,0.000426585857589603
0.05,8.813928416424627e-05,0.00015546685066524822,0.035255602076986386,-4.460560118512327e-05,6.407174770843444,0.00043075066850005624
0.05,8.899979899252917e-05,0.00015698469291764903,0.03559980474463145,-4.488760619802136e-05,6.407174768784985,0.0004349561409778619
0.05,8.986871513444556e-05,0.00015851735405310265,0.03594736784156146,-4.516786263341812e-05,6.407174766686297,0.0004392026720069407
0.05,9.074611461306847e-05,0.000160064978750206,0.036298324174164884,-4.5446222136273844e-05,6.407174764546594,0.00044349066244701586
0.05,9.163208025227297e-05,0.00016162771310007187,0.03665270686906692,-4.5722531112188145e-05,6.407174762365077,0.00044782051707145486
0.05,9.252669568455346e-05,0.00016320570462011774,0.03701054937625415,-4.599663056864588e-05,6.407174760140938,0.0004521926446054755
0.05,9.343004535891892e-05,0.000164799102267992,0.03737188547222987,-4.62683559517427e-05,6.4071747578733405,0.00045660745776472986
0.05,9.434221454886462e-05,0.00016640805645563509,0.03773674926320026,-4.653753697828575e-05,6.407174755561442,0.0004610653732942639
0.05,9.526328936042154e-05,0.00016803271906347752,0.03810517518829142,-4.680399746313049e-05,6.407174753204385,0.0004655668120078557
0.05,9.61933567402846e-05,0.0001696732434547774,0.038477198022797886,-4.706755514164159e-05,6.4071747508012855,0.0004701121988277406
0.05,9.71325044840202e-05,0.00017132978449009708,0.038852852881462695,-4.732802148713176e-05,6.407174748351252,0.0004747019628247207
0.05,9.808082124435352e-05,0.00017300249854192135,0.03923217522178948,-4.75852015231613e-05,6.407174745853367,0.00047933653725866835
0.05,9.903839653953805e-05,0.00017469154350941986,0.03961520084738712,-4.78388936305499e-05,6.407174743306707,0.0004840163596194279
0.05,0.00010000532076180448,0.0001763970788333502,0.0400019659113462,-4.8088889348968755e-05,6.407174740710322,0.0004887418716681068
0.05,0.00010098168518589438,0.0001781192655111101,0.040392506919649254,-4.83349731729662e-05,6.407174738063242,0.0004935135194787817
0.05,0.00010196758197767599,0.00017985826611193468,0.04078686073461378,-4.8576922342282625e-05,6.407174735364486,0.0004983317534806044
0.05,0.0001029631042028444,0.0001816142447922424,0.041185064578368874,-4.881450662630509e-05,6.407174732613052,0.0005031970285003217
0.05,0.00010396834583570665,0.000183387367311131,0.04158715603636571,-4.904748810250775e-05,6.407174729807913,0.0005081098038052088
0.05,0.00010498340176805289,0.000185177801046025,0.0419931730609224,-4.927562092872167e-05,6.407174726948029,0.000513070543146424
0.05,0.00010600836781811332,0.00018698571500847474,0.04240315397480311,-4.949865110907572e-05,6.407174724032334,0.0005180797148027842
0.05,0.00010704334073960385,0.00018881127986011172,0.042817137474832345,-4.9716316253443534e-05,6.40717472105975,0.0005231377916249698
0.05,0.00010808841823085869,0.0001906546679287574,0.04323516263554414,-4.992834533022751e-05,6.4071747180291725,0.000528245251080159
0.05,0.00010914369894405318,0.00019251605322469104,0.04365726891286702,-5.013445841231195e-05,6.407174714939472,0.0005334025752971009
0.05,0.00011020928249451616,0.00019439561145707566,0.04408349614784485,-5.0334366416011454e-05,6.4071747117895095,0.0005386102511116254
0.05,0.00011128526947013321,0.00019629352005054408,0.04451388457039369,-5.052777083282601e-05,6.407174708578109,0.0005438687701125996
0.05,0.00011237176144084238,0.00019820995816194836,0.04494847480309578,-5.0714363453837626e-05,6.407174705304081,0.0005491786286883347
0.05,0.00011346886096822121,0.00020014510669726996,0.0453873078650297,-5.089382608654326e-05,6.407174701966216,0.0005545403280734383
0.05,0.0001145766716151692,0.00020209914832869835,0.04583042517563856,-5.10658302639477e-05,6.407174698563278,0.0005599543743961342
0.05,0.00011569529795568295,0.00020407226751187343,0.046277868558635346,-5.123003694571278e-05,6.407174695094,0.0005654212787260365
0.05,0.00011682484558472825,0.00020606465050329833,0.04672968024594666,-5.1386096211171285e-05,6.407174691557102,0.0005709415571223943
0.05,0.00011796542112820762,0.00020807648537792112,0.04718590288169463,-5.15336469439945e-05,6.407174687951269,0.000576515730682805
0.05,0.00011911713225302565,0.00021010796204688873,0.047646579526217744,-5.167231650831537e-05,6.407174684275178,0.0005821443255924065
0.05,0.00012028008767725216,0.00021215927227547347,0.04811175366013064,-5.1801720416089645e-05,6.4071746805274605,0.0005878278731735433
0.05,0.00012145439718038536,0.00021423060970117603,0.048581469188423765,-5.1921461985481174e-05,6.407174676706733,0.0005935669099359272
0.05,0.00012264017161371435,0.0002163221698520036,0.04905577044460259,-5.20311319900557e-05,6.407174672811585,0.0005993619776272784
0.05,0.00012383752291078297,0.00021843415016492684,0.04953470219486723,-5.213030829854893e-05,6.407174668840577,0.0006052136232844646
0.05,0.00012504656409795636,0.00022056675000451778,0.050018309642332844,-5.221855550499452e-05,6.407174664792242,0.000611122399285141
0.05,0.0001262674093050901,0.0002227201706817691,0.05050663843129109,-5.229542454896594e-05,6.407174660665085,0.000617088863399893
0.05,0.00012750017377630385,0.00022489461547309732,0.050999734651512994,-5.236045232570603e-05,6.40717465645759,0.0006231135788448869
0.05,0.00012874497388085985,0.00022709028963953124,0.05149764484259377,-5.2413161285889606e-05,6.4071746521681945,0.0006291971143350366
0.05,0.00013000192712414835,0.0002293074004460886,0.052000415998339926,-5.245305902479267e-05,6.407174647795326,0.0006353400441376899
0.05,0.00013127115215877882,0.00023154615718134008,0.0525080955711989,-5.247963786059555e-05,6.407174643337373,0.0006415429481268334
0.05,0.00013255276879578154,0.00023380677117716683,0.05302073147673214,-5.2492374401581744e-05,6.407174638792689,0.000647806411837836
0.05,0.00013384689801591645,0.00023608945582870842,0.05353837209813128,-5.2490729101965604e-05,6.407174634159609,0.0006541310265227169
0.05,0.0001351536619810938,0.0002383944266145072,0.05406106629077869,-5.2474145806088055e-05,6.4071746294364225,0.0006605173892059613
0.05,0.0001364731840459059,0.0002407219011168488,0.054588863386852,-5.244205128070872e-05,6.407174624621392,0.0006669661027408752
0.05,0.00013780558876927112,0.000243072099042301,0.05512181319997383,-5.239385473512866e-05,6.4071746197127535,0.0006734777758664949
0.05,0.00013915100192619253,0.00024544524224245397,0.055659966029906444,-5.232894732885763e-05,6.407174614708703,0.0006800530232650496
0.05,0.00014050955051962973,0.00024784155473486113,0.05620337266729202,-5.2246701666555913e-05,6.407174609607402,0.0006866924656199837
0.05,0.00014188136279248857,0.0002502612627241874,0.05675208439843951,-5.2146471279955055e-05,6.407174604406974,0.0006933967296745506
0.05,0.00014326656823972602,0.00025270459462356054,0.05730615301015738,-5.202759009647125e-05,6.407174599105523,0.0007001664482909718
0.05,0.00014466529762057455,0.0002551717810761335,0.05786563079463384,-5.1889371894225556e-05,6.407174593701096,0.0007070022605101792
0.05,0.00014607768297088535,0.0002576630549768564,0.05843057055436438,-5.1731109743158113e-05,6.407174588191721,0.000713904811612138
0.05,0.000147503857615592,0.0002601786514944606,0.059001025607127194,-5.155207543194936e-05,6.407174582575377,0.0007208747531767586
0.05,0.00014894395618129643,0.00026271880809365915,0.059577049791007204,-5.135151888043233e-05,6.407174576850009,0.0007279127431454068
0.05,0.0001503981146089763,0.00026528376455756065,0.06015869746946832,-5.1128667537189305e-05,6.407174571013528,0.0007350194458830059
0.05,0.00015186647016681863,0.00026787376301030627,0.06074602353647592,-5.0882725762025746e-05,6.407174565063799,0.000742195532240756
0.05,0.00015334916146317638,0.0002704890479399236,0.06133908342166819,-5.0612874192993516e-05,6.4071745589986495,0.0007494416796194563
0.05,0.0001548463284596533,0.00027312986622140655,0.061937933095578455,-5.031826909765273e-05,6.407174552815866,0.0007567585720334522
0.05,0.0001563581124843158,0.00027579646714001956,0.06254262907490782,-4.99980417082424e-05,6.407174546513193,0.0007641469001752024
0.05,0.0001578846562450336,0.0002784891024148287,0.06315322842784926,-4.9651297540442266e-05,6.407174540088336,0.0007716073614804786
0.05,0.00015942610384295174,0.00028120802622246454,0.06376978877946358,-4.927711569538142e-05,6.407174533538956,0.0007791406601942037
0.05,0.00016098260078609193,0.0002839534952211135,0.06439236831710704,-4.887454814457609e-05,6.407174526862666,0.0007867475074369251
0.05,0.00016255429400308962,0.00028672576857474783,0.06502102579591244,-4.8442618997455955e-05,6.407174520057039,0.000794428621271948
0.05,0.00016414133185706234,0.00028952510797758814,0.06565582054432292,-4.79803237511433e-05,6.407174513119605,0.0008021847267731139
0.05,0.00016574386415961538,0.00029235177767880725,0.06629681246967978,-4.748662852213634e-05,6.407174506047841,0.0008100165560932477
0.05,0.00016736204218498345,0.00029520604450747437,0.06694406206386438,-4.69604692595781e-05,6.407174498839186,0.0008179248485332691
0.05,0.00016899601868431048,0.00029808817789774293,0.06759763040899511,-4.6400750939744384e-05,6.40717449149102,0.0008259103506119818
0.05,0.00017064594790006874,0.0003009984499142842,0.06825757918317937,-4.5806346741424305e-05,6.4071744840006835,0.0008339738161365415
0.05,0.00017231198558061926,0.0003039371352779696,0.06892397066632168,-4.517609720184127e-05,6.407174476365469,0.0008421160062736144
0.05,0.00017399428899491384,0.00030690451139180357,0.06959686774598796,-4.450880935277212e-05,6.407174468582609,0.0008503376896212277
0.05,0.0001756930169473403,0.0003099008583671086,0.07027633392332674,-4.380325583652341e-05,6.407174460649296,0.0008586396422813221
0.05,0.00017740832979271367,0.00031292645904996773,0.070962433319048,-4.30581740014104e-05,6.407174452562659,0.0008670226479330145
0.05,0.00017914038945141304,0.000315981599047924,0.07165523067945999,-4.2272264976409485e-05,6.4071744443197876,0.0008754874979065751
0.05,0.00018088935942466643,0.0003190665667569412,0.07235479138256454,-4.1444192724632055e-05,6.407174435917706,0.0008840349912581268
0.05,0.0001826554048099845,0.00032218165338862657,0.07306118144421148,-4.0572583075279e-05,6.407174427353389,0.0008926659348450706
0.05,0.00018443869231674604,0.0003253271529977221,0.0737744675243132,-3.9656022733747415e-05,6.407174418623753,0.0009013811434022567
0.05,0.00018623939028193366,0.00032850336250985987,0.07449471693311857,-3.869305826954619e-05,6.407174409725662,0.0009101814396188846
0.05,0.00018805766868602557,0.00033171058174959347,0.07522199763754901,-3.76821950816869e-05,6.407174400655924,0.0009190676542161717
0.05,0.0001898936991690401,0.00033494911346869816,0.07595637826759458,-3.662189634123395e-05,6.407174391411278,0.000928040626025762
0.05,0.0001917476550467387,0.00033821926337475105,0.07669792812277322,-3.551058191067275e-05,6.407174381988412,0.000937101202068915
0.05,0.00019361971132698616,0.0003415213401599885,0.07744671717865215,-3.434662723980444e-05,6.407174372383956,0.0009462502376364602
0.05,0.00019551004472627073,0.0003448556555304453,0.07820281609343227,-3.312836223782874e-05,6.40717436259447,0.0009554885963695316
0.05,0.00019741883368638638,0.0003482225242353801,0.07896629621459722,-3.1854070121329604e-05,6.407174352616455,0.0009648171503410999
0.05,0.00019934625839127575,0.0003516222640969845,0.07973722958562555,-3.052198623785436e-05,6.407174342446354,0.0009742367801382836
0.05,0.00020129250078404064,0.0003550551960403868,0.08051568895276931,-2.913029686481216e-05,6.407174332080534,0.0009837483749454824
0.05,0.0002032577445841154,0.00035852164412394406,0.08130174777189722,-2.7677137983408146e-05,6.407174321515306,0.000993352832628307
0.05,0.0002052421753046104,0.00036202193556983387,0.082095480215405,-2.6160594027330275e-05,6.40717431074691,0.0010030510598183404
0.05,0.00020724598026982365,0.00036555640079494195,0.08289696117919178,-2.4578696605961575e-05,6.407174299771521,0.0010128439719987164
0.05,0.00020926934863292333,0.00036912537344205277,0.08370626628970493,-2.2929423201849795e-05,6.407174288585238,0.0010227324935905412
0.05,0.00021131247139380437,0.00037272919041134536,0.08452347191105253,-2.1210695842214478e-05,6.407174277184097,0.001032717558040157
0.05,0.00021337554141711662,0.00037636819189219324,0.0853486551521846,-1.9420379744283084e-05,6.40717426556406,0.0010428001079072521
0.05,0.00021545875345047236,0.00038004272139527997,0.08618189387414464,-1.755628193423173e-05,6.407174253721017,0.001052981094953842
0.05,0.00021756230414282857,0.00038375312578502294,0.08702326669739016,-1.5616149839587956e-05,6.407174241650783,0.001063261480234106
0.05,0.00021968639206305067,0.00038749975531231754,0.087872853009185,-1.3597669854893801e-05,6.407174229349102,0.0010736422341851128
0.05,0.00022183121771865669,0.0003912829636475996,0.08873073297106289,-1.1498465880508234e-05,6.407174216811634,0.0010841243367184252
0.05,0.0002239969835747444,0.00039510310791423,0.08959698752636291,-9.316097834422452e-06,6.40717420403397,0.0010947087773125995
0.05,0.0002261838940731042,0.0003989605487222077,0.09047169840783849,-7.048060136987679e-06,6.4071741910116184,0.0011053965551065948
0.05,0.00022839215565151634,0.00040285565020220727,0.0913549481453389,-4.691780168477672e-06,6.407174177740011,0.0011161886789940797
0.05,0.00023062197676323976,0.00040678878003995477,0.09224682007356634,-2.2446166994447264e-06,6.407174164214495,0.0011270861677186792
0.05,0.00023287356789668788,0.0004107603095109333,0.09314739833990669,2.961417061544047e-07,6.407174150430332,0.0011380900499701322
0.05,0.00023514714159529902,0.0004147706135154318,0.09405676791233693,2.933278315058019e-06,6.407174136382709,0.0011492013644814017
0.05,0.00023744291247759962,0.0004188200706139338,0.0949750145874084,5.669649875979856e-06,6.40717412206672,0.001160421160126727
0.05,0.0002397610972574635,0.00042290906306285237,0.09590222499830743,8.508188297991532e-06,6.407174107477381,0.001171750496020635
0.05,0.00024210191476456885,0.0004270379768506136,0.09683848662299362,1.1451902355909756e-05,6.407174092609612,0.0011831904416179152
0.05,0.0002444655859650561,0.0004312072017340939,0.09778388779241708,1.4503879422532077e-05,6.407174077458251,0.0011947420768145798
0.05,0.00024685233398238476,0.0004354171312754091,0.0987385176988141,1.7667287227545586e-05,6.407174062018043,0.0012064064920497925
0.05,0.00024926238411839723,0.0004396681628790684,0.09970246640408423,2.094537564286726e-05,6.407174046283635,0.0012181847884088135
0.05,0.0002516959638745854,0.0004439606978294855,0.10067582484824679,2.4341478494153482e-05,6.40717403024959,0.0012300780777269305
